order_id,order_date,item_id,item_name,category,price
4326,2023-03-14,122,Chips & Salsa,Mexican,7.0
4327,2023-03-14,119,Chicken Torta,Mexican,11.95
4328,2023-03-14,120,Steak Torta,Mexican,13.95
4329,2023-03-14,116,Steak Tacos,Mexican,13.95
4329,2023-03-14,120,Steak Torta,Mexican,13.95
4330,2023-03-14,102,Cheeseburger,American,13.95
4330,2023-03-14,108,Tofu Pad Thai,Asian,14.5
4331,2023-03-14,125,Spaghetti & Meatballs,Italian,17.95
4331,2023-03-14,113,Edamame,Asian,5.0
4332,2023-03-14,101,Hamburger,American,12.95
4333,2023-03-14,107,Orange Chicken,Asian,16.5
4333,2023-03-14,131,Chicken Parmesan,Italian,17.95
4334,2023-03-14,118,Steak Burrito,Mexican,14.95
4335,2023-03-14,129,Mushroom Ravioli,Italian,15.5
4336,2023-03-14,120,Steak Torta,Mexican,13.95
4337,2023-03-14,109,Korean Beef Bowl,Asian,17.95
4337,2023-03-14,122,Chips & Salsa,Mexican,7.0
4338,2023-03-14,122,Chips & Salsa,Mexican,7.0
4339,2023-03-14,121,Cheese Quesadillas,Mexican,10.5
4340,2023-03-14,116,Steak Tacos,Mexican,13.95
4340,2023-03-14,110,Pork Ramen,Asian,17.95
4341,2023-03-14,112,Salmon Roll,Asian,14.95
4341,2023-03-14,119,Chicken Torta,Mexican,11.95
4342,2023-03-14,117,Chicken Burrito,Mexican,12.95
4342,2023-03-14,112,Salmon Roll,Asian,14.95
4342,2023-03-14,118,Steak Burrito,Mexican,14.95
4342,2023-03-14,123,Chips & Guacamole,Mexican,9.0
4343,2023-03-14,109,Korean Beef Bowl,Asian,17.95
4343,2023-03-14,117,Chicken Burrito,Mexican,12.95
4343,2023-03-14,111,California Roll,Asian,11.95
4343,2023-03-14,119,Chicken Torta,Mexican,11.95
4344,2023-03-14,112,Salmon Roll,Asian,14.95
4344,2023-03-14,113,Edamame,Asian,5.0
4345,2023-03-14,102,Cheeseburger,American,13.95
4345,2023-03-14,111,California Roll,Asian,11.95
4345,2023-03-14,114,Potstickers,Asian,9.0
4346,2023-03-14,102,Cheeseburger,American,13.95
4346,2023-03-14,106,French Fries,American,7.0
4347,2023-03-14,115,Chicken Tacos,Mexican,11.95
4348,2023-03-14,132,Eggplant Parmesan,Italian,16.95
4349,2023-03-14,111,California Roll,Asian,11.95
4350,2023-03-14,102,Cheeseburger,American,13.95
4350,2023-03-14,108,Tofu Pad Thai,Asian,14.5
4350,2023-03-14,124,Spaghetti,Italian,14.5
4350,2023-03-14,122,Chips & Salsa,Mexican,7.0
4351,2023-03-14,101,Hamburger,American,12.95
4351,2023-03-14,109,Korean Beef Bowl,Asian,17.95
4351,2023-03-14,117,Chicken Burrito,Mexican,12.95
4351,2023-03-14,131,Chicken Parmesan,Italian,17.95
4352,2023-03-14,107,Orange Chicken,Asian,16.5
4352,2023-03-14,104,Veggie Burger,American,10.5
4353,2023-03-14,127,Meat Lasagna,Italian,17.95
4354,2023-03-14,130,Shrimp Scampi,Italian,19.95
4355,2023-03-15,125,Spaghetti & Meatballs,Italian,17.95
4356,2023-03-15,101,Hamburger,American,12.95
4356,2023-03-15,102,Cheeseburger,American,13.95
4356,2023-03-15,111,California Roll,Asian,11.95
4356,2023-03-15,120,Steak Torta,Mexican,13.95
4357,2023-03-15,101,Hamburger,American,12.95
4357,2023-03-15,107,Orange Chicken,Asian,16.5
4357,2023-03-15,109,Korean Beef Bowl,Asian,17.95
4357,2023-03-15,112,Salmon Roll,Asian,14.95
4358,2023-03-15,108,Tofu Pad Thai,Asian,14.5
4358,2023-03-15,124,Spaghetti,Italian,14.5
4358,2023-03-15,113,Edamame,Asian,5.0
4359,2023-03-15,117,Chicken Burrito,Mexican,12.95
4359,2023-03-15,111,California Roll,Asian,11.95
4359,2023-03-15,132,Eggplant Parmesan,Italian,16.95
4360,2023-03-15,117,Chicken Burrito,Mexican,12.95
4361,2023-03-15,110,Pork Ramen,Asian,17.95
4362,2023-03-15,116,Steak Tacos,Mexican,13.95
4363,2023-03-15,116,Steak Tacos,Mexican,13.95
4363,2023-03-15,125,Spaghetti & Meatballs,Italian,17.95
4363,2023-03-15,126,Fettuccine Alfredo,Italian,14.5
4363,2023-03-15,109,Korean Beef Bowl,Asian,17.95
4363,2023-03-15,117,Chicken Burrito,Mexican,12.95
4363,2023-03-15,113,Edamame,Asian,5.0
4363,2023-03-15,118,Steak Burrito,Mexican,14.95
4363,2023-03-15,131,Chicken Parmesan,Italian,17.95
4363,2023-03-15,106,French Fries,American,7.0
4363,2023-03-15,114,Potstickers,Asian,9.0
4364,2023-03-15,124,Spaghetti,Italian,14.5
4364,2023-03-15,125,Spaghetti & Meatballs,Italian,17.95
4364,2023-03-15,110,Pork Ramen,Asian,17.95
4364,2023-03-15,117,Chicken Burrito,Mexican,12.95
4364,2023-03-15,128,Cheese Lasagna,Italian,15.5
4364,2023-03-15,129,Mushroom Ravioli,Italian,15.5
4364,2023-03-15,131,Chicken Parmesan,Italian,17.95
4364,2023-03-15,106,French Fries,American,7.0
4365,2023-03-15,104,Veggie Burger,American,10.5
4365,2023-03-15,132,Eggplant Parmesan,Italian,16.95
4366,2023-03-15,125,Spaghetti & Meatballs,Italian,17.95
4367,2023-03-15,102,Cheeseburger,American,13.95
4368,2023-03-15,101,Hamburger,American,12.95
4369,2023-03-15,113,Edamame,Asian,5.0
4369,2023-03-15,131,Chicken Parmesan,Italian,17.95
4370,2023-03-15,110,Pork Ramen,Asian,17.95
4371,2023-03-15,107,Orange Chicken,Asian,16.5
4371,2023-03-15,124,Spaghetti,Italian,14.5
4371,2023-03-15,126,Fettuccine Alfredo,Italian,14.5
4372,2023-03-15,107,Orange Chicken,Asian,16.5
4372,2023-03-15,129,Mushroom Ravioli,Italian,15.5
4372,2023-03-15,113,Edamame,Asian,5.0
4372,2023-03-15,105,Mac & Cheese,American,7.0
4373,2023-03-15,107,Orange Chicken,Asian,16.5
4374,2023-03-15,101,Hamburger,American,12.95
4375,2023-03-15,107,Orange Chicken,Asian,16.5
4375,2023-03-15,122,Chips & Salsa,Mexican,7.0
4375,2023-03-15,130,Shrimp Scampi,Italian,19.95
4376,2023-03-15,118,Steak Burrito,Mexican,14.95
4376,2023-03-15,120,Steak Torta,Mexican,13.95
4377,2023-03-15,125,Spaghetti & Meatballs,Italian,17.95
4377,2023-03-15,120,Steak Torta,Mexican,13.95
4377,2023-03-15,123,Chips & Guacamole,Mexican,9.0
4378,2023-03-15,121,Cheese Quesadillas,Mexican,10.5
4378,2023-03-15,106,French Fries,American,7.0
4379,2023-03-15,129,Mushroom Ravioli,Italian,15.5
4379,2023-03-15,111,California Roll,Asian,11.95
4379,2023-03-15,113,Edamame,Asian,5.0
4380,2023-03-15,112,Salmon Roll,Asian,14.95
4380,2023-03-15,131,Chicken Parmesan,Italian,17.95
4380,2023-03-15,106,French Fries,American,7.0
4381,2023-03-15,110,Pork Ramen,Asian,17.95
4381,2023-03-15,112,Salmon Roll,Asian,14.95
4381,2023-03-15,120,Steak Torta,Mexican,13.95
4381,2023-03-15,122,Chips & Salsa,Mexican,7.0
4382,2023-03-15,103,Hot Dog,American,9.0
4382,2023-03-15,106,French Fries,American,7.0
4383,2023-03-15,115,Chicken Tacos,Mexican,11.95
4383,2023-03-15,116,Steak Tacos,Mexican,13.95
4383,2023-03-15,114,Potstickers,Asian,9.0
4384,2023-03-15,101,Hamburger,American,12.95
4384,2023-03-15,121,Cheese Quesadillas,Mexican,10.5
4385,2023-03-15,103,Hot Dog,American,9.0
4385,2023-03-15,108,Tofu Pad Thai,Asian,14.5
4385,2023-03-15,122,Chips & Salsa,Mexican,7.0
4385,2023-03-15,122,Chips & Salsa,Mexican,7.0
4386,2023-03-15,108,Tofu Pad Thai,Asian,14.5
4386,2023-03-15,111,California Roll,Asian,11.95
4386,2023-03-15,119,Chicken Torta,Mexican,11.95
4387,2023-03-15,129,Mushroom Ravioli,Italian,15.5
4387,2023-03-15,123,Chips & Guacamole,Mexican,9.0
4388,2023-03-15,122,Chips & Salsa,Mexican,7.0
4389,2023-03-15,108,Tofu Pad Thai,Asian,14.5
4389,2023-03-15,114,Potstickers,Asian,9.0
4390,2023-03-15,101,Hamburger,American,12.95
4390,2023-03-15,106,French Fries,American,7.0
4391,2023-03-15,102,Cheeseburger,American,13.95
4391,2023-03-15,126,Fettuccine Alfredo,Italian,14.5
4391,2023-03-15,112,Salmon Roll,Asian,14.95
4391,2023-03-15,106,French Fries,American,7.0
4392,2023-03-15,110,Pork Ramen,Asian,17.95
4392,2023-03-15,132,Eggplant Parmesan,Italian,16.95
4393,2023-03-15,109,Korean Beef Bowl,Asian,17.95
4393,2023-03-15,131,Chicken Parmesan,Italian,17.95
4394,2023-03-15,108,Tofu Pad Thai,Asian,14.5
4394,2023-03-15,111,California Roll,Asian,11.95
4395,2023-03-15,110,Pork Ramen,Asian,17.95
4395,2023-03-15,130,Shrimp Scampi,Italian,19.95
4395,2023-03-15,131,Chicken Parmesan,Italian,17.95
4396,2023-03-15,101,Hamburger,American,12.95
4396,2023-03-15,112,Salmon Roll,Asian,14.95
4396,2023-03-15,119,Chicken Torta,Mexican,11.95
4397,2023-03-15,101,Hamburger,American,12.95
4397,2023-03-15,101,Hamburger,American,12.95
4397,2023-03-15,109,Korean Beef Bowl,Asian,17.95
4398,2023-03-15,106,French Fries,American,7.0
4399,2023-03-15,107,Orange Chicken,Asian,16.5
4400,2023-03-15,110,Pork Ramen,Asian,17.95
4400,2023-03-15,105,Mac & Cheese,American,7.0
4400,2023-03-15,132,Eggplant Parmesan,Italian,16.95
4401,2023-03-15,125,Spaghetti & Meatballs,Italian,17.95
4401,2023-03-15,106,French Fries,American,7.0
4401,2023-03-15,106,French Fries,American,7.0
4402,2023-03-15,109,Korean Beef Bowl,Asian,17.95
4403,2023-03-15,108,Tofu Pad Thai,Asian,14.5
4403,2023-03-15,109,Korean Beef Bowl,Asian,17.95
4404,2023-03-16,111,California Roll,Asian,11.95
4404,2023-03-16,122,Chips & Salsa,Mexican,7.0
4405,2023-03-16,107,Orange Chicken,Asian,16.5
4405,2023-03-16,110,Pork Ramen,Asian,17.95
4406,2023-03-16,118,Steak Burrito,Mexican,14.95
4406,2023-03-16,119,Chicken Torta,Mexican,11.95
4406,2023-03-16,120,Steak Torta,Mexican,13.95
4407,2023-03-16,132,Eggplant Parmesan,Italian,16.95
4408,2023-03-16,130,Shrimp Scampi,Italian,19.95
4409,2023-03-16,118,Steak Burrito,Mexican,14.95
4411,2023-03-16,113,Edamame,Asian,5.0
4412,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4412,2023-03-16,112,Salmon Roll,Asian,14.95
4413,2023-03-16,108,Tofu Pad Thai,Asian,14.5
4414,2023-03-16,108,Tofu Pad Thai,Asian,14.5
4415,2023-03-16,102,Cheeseburger,American,13.95
4416,2023-03-16,124,Spaghetti,Italian,14.5
4416,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4416,2023-03-16,118,Steak Burrito,Mexican,14.95
4416,2023-03-16,131,Chicken Parmesan,Italian,17.95
4416,2023-03-16,114,Potstickers,Asian,9.0
4416,2023-03-16,132,Eggplant Parmesan,Italian,16.95
4417,2023-03-16,112,Salmon Roll,Asian,14.95
4418,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4419,2023-03-16,104,Veggie Burger,American,10.5
4420,2023-03-16,107,Orange Chicken,Asian,16.5
4420,2023-03-16,105,Mac & Cheese,American,7.0
4421,2023-03-16,108,Tofu Pad Thai,Asian,14.5
4422,2023-03-16,101,Hamburger,American,12.95
4422,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4422,2023-03-16,109,Korean Beef Bowl,Asian,17.95
4422,2023-03-16,111,California Roll,Asian,11.95
4422,2023-03-16,111,California Roll,Asian,11.95
4422,2023-03-16,112,Salmon Roll,Asian,14.95
4422,2023-03-16,119,Chicken Torta,Mexican,11.95
4422,2023-03-16,131,Chicken Parmesan,Italian,17.95
4422,2023-03-16,106,French Fries,American,7.0
4422,2023-03-16,106,French Fries,American,7.0
4422,2023-03-16,114,Potstickers,Asian,9.0
4423,2023-03-16,103,Hot Dog,American,9.0
4423,2023-03-16,104,Veggie Burger,American,10.5
4423,2023-03-16,109,Korean Beef Bowl,Asian,17.95
4423,2023-03-16,109,Korean Beef Bowl,Asian,17.95
4423,2023-03-16,118,Steak Burrito,Mexican,14.95
4423,2023-03-16,131,Chicken Parmesan,Italian,17.95
4423,2023-03-16,131,Chicken Parmesan,Italian,17.95
4424,2023-03-16,124,Spaghetti,Italian,14.5
4425,2023-03-16,107,Orange Chicken,Asian,16.5
4425,2023-03-16,110,Pork Ramen,Asian,17.95
4425,2023-03-16,117,Chicken Burrito,Mexican,12.95
4425,2023-03-16,121,Cheese Quesadillas,Mexican,10.5
4426,2023-03-16,118,Steak Burrito,Mexican,14.95
4426,2023-03-16,122,Chips & Salsa,Mexican,7.0
4427,2023-03-16,126,Fettuccine Alfredo,Italian,14.5
4428,2023-03-16,111,California Roll,Asian,11.95
4428,2023-03-16,112,Salmon Roll,Asian,14.95
4428,2023-03-16,119,Chicken Torta,Mexican,11.95
4429,2023-03-16,102,Cheeseburger,American,13.95
4430,2023-03-16,122,Chips & Salsa,Mexican,7.0
4431,2023-03-16,110,Pork Ramen,Asian,17.95
4432,2023-03-16,107,Orange Chicken,Asian,16.5
4432,2023-03-16,110,Pork Ramen,Asian,17.95
4432,2023-03-16,105,Mac & Cheese,American,7.0
4433,2023-03-16,122,Chips & Salsa,Mexican,7.0
4434,2023-03-16,132,Eggplant Parmesan,Italian,16.95
4435,2023-03-16,128,Cheese Lasagna,Italian,15.5
4436,2023-03-16,117,Chicken Burrito,Mexican,12.95
4436,2023-03-16,127,Meat Lasagna,Italian,17.95
4437,2023-03-16,128,Cheese Lasagna,Italian,15.5
4438,2023-03-16,101,Hamburger,American,12.95
4438,2023-03-16,107,Orange Chicken,Asian,16.5
4438,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4439,2023-03-16,102,Cheeseburger,American,13.95
4439,2023-03-16,117,Chicken Burrito,Mexican,12.95
4439,2023-03-16,131,Chicken Parmesan,Italian,17.95
4440,2023-03-16,101,Hamburger,American,12.95
4440,2023-03-16,119,Chicken Torta,Mexican,11.95
4441,2023-03-16,107,Orange Chicken,Asian,16.5
4441,2023-03-16,103,Hot Dog,American,9.0
4441,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4441,2023-03-16,109,Korean Beef Bowl,Asian,17.95
4442,2023-03-16,102,Cheeseburger,American,13.95
4442,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4443,2023-03-16,120,Steak Torta,Mexican,13.95
4444,2023-03-16,108,Tofu Pad Thai,Asian,14.5
4444,2023-03-16,117,Chicken Burrito,Mexican,12.95
4444,2023-03-16,113,Edamame,Asian,5.0
4444,2023-03-16,130,Shrimp Scampi,Italian,19.95
4445,2023-03-16,124,Spaghetti,Italian,14.5
4445,2023-03-16,120,Steak Torta,Mexican,13.95
4445,2023-03-16,132,Eggplant Parmesan,Italian,16.95
4446,2023-03-16,126,Fettuccine Alfredo,Italian,14.5
4447,2023-03-16,101,Hamburger,American,12.95
4447,2023-03-16,112,Salmon Roll,Asian,14.95
4447,2023-03-16,113,Edamame,Asian,5.0
4447,2023-03-16,132,Eggplant Parmesan,Italian,16.95
4448,2023-03-16,131,Chicken Parmesan,Italian,17.95
4449,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4449,2023-03-16,109,Korean Beef Bowl,Asian,17.95
4450,2023-03-16,122,Chips & Salsa,Mexican,7.0
4451,2023-03-16,126,Fettuccine Alfredo,Italian,14.5
4451,2023-03-16,106,French Fries,American,7.0
4452,2023-03-16,114,Potstickers,Asian,9.0
4453,2023-03-16,122,Chips & Salsa,Mexican,7.0
4454,2023-03-16,102,Cheeseburger,American,13.95
4454,2023-03-16,123,Chips & Guacamole,Mexican,9.0
4455,2023-03-16,101,Hamburger,American,12.95
4455,2023-03-16,112,Salmon Roll,Asian,14.95
4456,2023-03-16,131,Chicken Parmesan,Italian,17.95
4456,2023-03-16,131,Chicken Parmesan,Italian,17.95
4457,2023-03-16,111,California Roll,Asian,11.95
4457,2023-03-16,113,Edamame,Asian,5.0
4457,2023-03-16,118,Steak Burrito,Mexican,14.95
4457,2023-03-16,106,French Fries,American,7.0
4458,2023-03-16,124,Spaghetti,Italian,14.5
4458,2023-03-16,110,Pork Ramen,Asian,17.95
4458,2023-03-16,106,French Fries,American,7.0
4459,2023-03-16,122,Chips & Salsa,Mexican,7.0
4460,2023-03-16,107,Orange Chicken,Asian,16.5
4460,2023-03-16,116,Steak Tacos,Mexican,13.95
4460,2023-03-16,125,Spaghetti & Meatballs,Italian,17.95
4460,2023-03-16,129,Mushroom Ravioli,Italian,15.5
4461,2023-03-16,120,Steak Torta,Mexican,13.95
4462,2023-03-16,114,Potstickers,Asian,9.0
4463,2023-03-16,107,Orange Chicken,Asian,16.5
4463,2023-03-16,105,Mac & Cheese,American,7.0
4464,2023-03-16,103,Hot Dog,American,9.0
4464,2023-03-16,105,Mac & Cheese,American,7.0
4465,2023-03-16,127,Meat Lasagna,Italian,17.95
4466,2023-03-16,102,Cheeseburger,American,13.95
4466,2023-03-16,117,Chicken Burrito,Mexican,12.95
4467,2023-03-16,110,Pork Ramen,Asian,17.95
4467,2023-03-16,111,California Roll,Asian,11.95
4467,2023-03-16,123,Chips & Guacamole,Mexican,9.0
4468,2023-03-16,132,Eggplant Parmesan,Italian,16.95
4469,2023-03-16,104,Veggie Burger,American,10.5
4469,2023-03-16,122,Chips & Salsa,Mexican,7.0
4469,2023-03-16,132,Eggplant Parmesan,Italian,16.95
4470,2023-03-17,113,Edamame,Asian,5.0
4470,2023-03-17,120,Steak Torta,Mexican,13.95
4470,2023-03-17,131,Chicken Parmesan,Italian,17.95
4471,2023-03-17,107,Orange Chicken,Asian,16.5
4471,2023-03-17,110,Pork Ramen,Asian,17.95
4471,2023-03-17,131,Chicken Parmesan,Italian,17.95
4471,2023-03-17,106,French Fries,American,7.0
4472,2023-03-17,110,Pork Ramen,Asian,17.95
4473,2023-03-17,117,Chicken Burrito,Mexican,12.95
4474,2023-03-17,101,Hamburger,American,12.95
4474,2023-03-17,117,Chicken Burrito,Mexican,12.95
4475,2023-03-17,121,Cheese Quesadillas,Mexican,10.5
4476,2023-03-17,118,Steak Burrito,Mexican,14.95
4477,2023-03-17,101,Hamburger,American,12.95
4477,2023-03-17,107,Orange Chicken,Asian,16.5
4477,2023-03-17,105,Mac & Cheese,American,7.0
4477,2023-03-17,122,Chips & Salsa,Mexican,7.0
4478,2023-03-17,116,Steak Tacos,Mexican,13.95
4478,2023-03-17,126,Fettuccine Alfredo,Italian,14.5
4478,2023-03-17,131,Chicken Parmesan,Italian,17.95
4478,2023-03-17,114,Potstickers,Asian,9.0
4479,2023-03-17,107,Orange Chicken,Asian,16.5
4479,2023-03-17,103,Hot Dog,American,9.0
4479,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4479,2023-03-17,126,Fettuccine Alfredo,Italian,14.5
4479,2023-03-17,129,Mushroom Ravioli,Italian,15.5
4479,2023-03-17,111,California Roll,Asian,11.95
4479,2023-03-17,121,Cheese Quesadillas,Mexican,10.5
4479,2023-03-17,105,Mac & Cheese,American,7.0
4479,2023-03-17,131,Chicken Parmesan,Italian,17.95
4479,2023-03-17,106,French Fries,American,7.0
4480,2023-03-17,101,Hamburger,American,12.95
4481,2023-03-17,108,Tofu Pad Thai,Asian,14.5
4482,2023-03-17,102,Cheeseburger,American,13.95
4482,2023-03-17,108,Tofu Pad Thai,Asian,14.5
4482,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4482,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4482,2023-03-17,117,Chicken Burrito,Mexican,12.95
4482,2023-03-17,117,Chicken Burrito,Mexican,12.95
4482,2023-03-17,129,Mushroom Ravioli,Italian,15.5
4482,2023-03-17,111,California Roll,Asian,11.95
4482,2023-03-17,118,Steak Burrito,Mexican,14.95
4482,2023-03-17,120,Steak Torta,Mexican,13.95
4482,2023-03-17,120,Steak Torta,Mexican,13.95
4482,2023-03-17,105,Mac & Cheese,American,7.0
4482,2023-03-17,132,Eggplant Parmesan,Italian,16.95
4483,2023-03-17,108,Tofu Pad Thai,Asian,14.5
4484,2023-03-17,101,Hamburger,American,12.95
4484,2023-03-17,123,Chips & Guacamole,Mexican,9.0
4485,2023-03-17,117,Chicken Burrito,Mexican,12.95
4485,2023-03-17,128,Cheese Lasagna,Italian,15.5
4486,2023-03-17,103,Hot Dog,American,9.0
4487,2023-03-17,116,Steak Tacos,Mexican,13.95
4487,2023-03-17,102,Cheeseburger,American,13.95
4487,2023-03-17,105,Mac & Cheese,American,7.0
4487,2023-03-17,131,Chicken Parmesan,Italian,17.95
4488,2023-03-17,108,Tofu Pad Thai,Asian,14.5
4488,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4488,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4488,2023-03-17,110,Pork Ramen,Asian,17.95
4489,2023-03-17,120,Steak Torta,Mexican,13.95
4489,2023-03-17,106,French Fries,American,7.0
4490,2023-03-17,111,California Roll,Asian,11.95
4491,2023-03-17,102,Cheeseburger,American,13.95
4491,2023-03-17,117,Chicken Burrito,Mexican,12.95
4492,2023-03-17,101,Hamburger,American,12.95
4492,2023-03-17,121,Cheese Quesadillas,Mexican,10.5
4493,2023-03-17,121,Cheese Quesadillas,Mexican,10.5
4493,2023-03-17,131,Chicken Parmesan,Italian,17.95
4494,2023-03-17,122,Chips & Salsa,Mexican,7.0
4494,2023-03-17,132,Eggplant Parmesan,Italian,16.95
4495,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4495,2023-03-17,122,Chips & Salsa,Mexican,7.0
4496,2023-03-17,101,Hamburger,American,12.95
4496,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4496,2023-03-17,117,Chicken Burrito,Mexican,12.95
4496,2023-03-17,118,Steak Burrito,Mexican,14.95
4497,2023-03-17,120,Steak Torta,Mexican,13.95
4498,2023-03-17,104,Veggie Burger,American,10.5
4499,2023-03-17,127,Meat Lasagna,Italian,17.95
4499,2023-03-17,120,Steak Torta,Mexican,13.95
4500,2023-03-17,101,Hamburger,American,12.95
4500,2023-03-17,106,French Fries,American,7.0
4501,2023-03-17,104,Veggie Burger,American,10.5
4501,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4501,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4502,2023-03-17,128,Cheese Lasagna,Italian,15.5
4502,2023-03-17,112,Salmon Roll,Asian,14.95
4503,2023-03-17,127,Meat Lasagna,Italian,17.95
4503,2023-03-17,113,Edamame,Asian,5.0
4504,2023-03-17,124,Spaghetti,Italian,14.5
4504,2023-03-17,106,French Fries,American,7.0
4505,2023-03-17,101,Hamburger,American,12.95
4505,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4505,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4506,2023-03-17,108,Tofu Pad Thai,Asian,14.5
4506,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4506,2023-03-17,119,Chicken Torta,Mexican,11.95
4507,2023-03-17,101,Hamburger,American,12.95
4507,2023-03-17,130,Shrimp Scampi,Italian,19.95
4507,2023-03-17,132,Eggplant Parmesan,Italian,16.95
4508,2023-03-17,129,Mushroom Ravioli,Italian,15.5
4508,2023-03-17,130,Shrimp Scampi,Italian,19.95
4509,2023-03-17,113,Edamame,Asian,5.0
4510,2023-03-17,124,Spaghetti,Italian,14.5
4510,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4510,2023-03-17,127,Meat Lasagna,Italian,17.95
4510,2023-03-17,118,Steak Burrito,Mexican,14.95
4511,2023-03-17,108,Tofu Pad Thai,Asian,14.5
4511,2023-03-17,117,Chicken Burrito,Mexican,12.95
4511,2023-03-17,105,Mac & Cheese,American,7.0
4512,2023-03-17,130,Shrimp Scampi,Italian,19.95
4512,2023-03-17,130,Shrimp Scampi,Italian,19.95
4513,2023-03-17,102,Cheeseburger,American,13.95
4513,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4513,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4513,2023-03-17,118,Steak Burrito,Mexican,14.95
4514,2023-03-17,107,Orange Chicken,Asian,16.5
4514,2023-03-17,119,Chicken Torta,Mexican,11.95
4515,2023-03-17,120,Steak Torta,Mexican,13.95
4515,2023-03-17,105,Mac & Cheese,American,7.0
4516,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4517,2023-03-17,101,Hamburger,American,12.95
4518,2023-03-17,103,Hot Dog,American,9.0
4518,2023-03-17,123,Chips & Guacamole,Mexican,9.0
4519,2023-03-17,119,Chicken Torta,Mexican,11.95
4520,2023-03-17,104,Veggie Burger,American,10.5
4520,2023-03-17,112,Salmon Roll,Asian,14.95
4520,2023-03-17,105,Mac & Cheese,American,7.0
4521,2023-03-17,112,Salmon Roll,Asian,14.95
4521,2023-03-17,131,Chicken Parmesan,Italian,17.95
4521,2023-03-17,132,Eggplant Parmesan,Italian,16.95
4522,2023-03-17,107,Orange Chicken,Asian,16.5
4523,2023-03-17,108,Tofu Pad Thai,Asian,14.5
4524,2023-03-17,118,Steak Burrito,Mexican,14.95
4524,2023-03-17,119,Chicken Torta,Mexican,11.95
4525,2023-03-17,107,Orange Chicken,Asian,16.5
4525,2023-03-17,126,Fettuccine Alfredo,Italian,14.5
4525,2023-03-17,113,Edamame,Asian,5.0
4525,2023-03-17,131,Chicken Parmesan,Italian,17.95
4526,2023-03-17,128,Cheese Lasagna,Italian,15.5
4526,2023-03-17,119,Chicken Torta,Mexican,11.95
4527,2023-03-17,107,Orange Chicken,Asian,16.5
4527,2023-03-17,117,Chicken Burrito,Mexican,12.95
4527,2023-03-17,113,Edamame,Asian,5.0
4527,2023-03-17,123,Chips & Guacamole,Mexican,9.0
4528,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4528,2023-03-17,113,Edamame,Asian,5.0
4529,2023-03-17,101,Hamburger,American,12.95
4530,2023-03-17,109,Korean Beef Bowl,Asian,17.95
4531,2023-03-17,101,Hamburger,American,12.95
4531,2023-03-17,113,Edamame,Asian,5.0
4532,2023-03-17,102,Cheeseburger,American,13.95
4532,2023-03-17,120,Steak Torta,Mexican,13.95
4532,2023-03-17,122,Chips & Salsa,Mexican,7.0
4533,2023-03-17,124,Spaghetti,Italian,14.5
4533,2023-03-17,129,Mushroom Ravioli,Italian,15.5
4533,2023-03-17,106,French Fries,American,7.0
4533,2023-03-17,114,Potstickers,Asian,9.0
4534,2023-03-17,110,Pork Ramen,Asian,17.95
4534,2023-03-17,120,Steak Torta,Mexican,13.95
4534,2023-03-17,131,Chicken Parmesan,Italian,17.95
4535,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4536,2023-03-17,125,Spaghetti & Meatballs,Italian,17.95
4537,2023-03-17,118,Steak Burrito,Mexican,14.95
4537,2023-03-17,123,Chips & Guacamole,Mexican,9.0
4538,2023-03-17,101,Hamburger,American,12.95
4538,2023-03-17,107,Orange Chicken,Asian,16.5
4538,2023-03-17,122,Chips & Salsa,Mexican,7.0
4539,2023-03-17,117,Chicken Burrito,Mexican,12.95
4539,2023-03-17,112,Salmon Roll,Asian,14.95
4540,2023-03-17,129,Mushroom Ravioli,Italian,15.5
4540,2023-03-17,119,Chicken Torta,Mexican,11.95
4541,2023-03-18,102,Cheeseburger,American,13.95
4542,2023-03-18,131,Chicken Parmesan,Italian,17.95
4543,2023-03-18,115,Chicken Tacos,Mexican,11.95
